action_id,case_id,tool_id,action_type,actor,status,risk_level,input_payload,result_payload,external_ref,idempotency_key,approval_id,amount,executed_at
ACT-0153,CASE-0053,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0053"", ""evidence_ids"": [""EVID-00180"", ""EVID-00181"", ""EVID-00182"", ""EVID-00183""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-288 \u2014 \u20b918.01\n\nOrder ORD-288 (payment PAY-0288) settled \u20b91568.85 against contractual expectation \u20b91586.86 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b918.01."", ""amount"": 21.25}","{""draft_id"": ""DRF-CASE-0053"", ""draft"": ""Subject: Settlement discrepancy on ORD-288 \u2014 \u20b918.01\n\nOrder ORD-288 (payment PAY-0288) settled \u20b91568.85 against contractual expectation \u20b91586.86 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b918.01.""}",,CASE-0053_DRAFT,,21.25,2026-09-05T07:13:39Z
ACT-0154,CASE-0131,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0131"", ""evidence_ids"": [""EVID-00448"", ""EVID-00449"", ""EVID-00450"", ""EVID-00451""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-849 \u2014 \u20b917.64\n\nOrder ORD-849 (payment PAY-0849) settled \u20b912237.77 against contractual expectation \u20b912255.41 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b917.64."", ""amount"": 20.81}","{""draft_id"": ""DRF-CASE-0131"", ""draft"": ""Subject: Settlement discrepancy on ORD-849 \u2014 \u20b917.64\n\nOrder ORD-849 (payment PAY-0849) settled \u20b912237.77 against contractual expectation \u20b912255.41 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b917.64.""}",,CASE-0131_DRAFT,,20.81,2026-09-05T07:13:39Z
ACT-0155,CASE-0103,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0103"", ""evidence_ids"": [""EVID-00352"", ""EVID-00353"", ""EVID-00354""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-680 \u2014 \u20b91034.33\n\nOrder ORD-680 (payment PAY-0680) settled \u20b91282.06 against contractual expectation \u20b92316.39 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b91034.33."", ""amount"": 20.69}","{""draft_id"": ""DRF-CASE-0103"", ""draft"": ""Subject: Settlement discrepancy on ORD-680 \u2014 \u20b91034.33\n\nOrder ORD-680 (payment PAY-0680) settled \u20b91282.06 against contractual expectation \u20b92316.39 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b91034.33.""}",,CASE-0103_DRAFT,,20.69,2026-09-05T07:13:40Z
ACT-0156,CASE-0103,create_dispute,CREATE_DISPUTE,AGENT,EXECUTED,L3,"{""case_id"": ""CASE-0103"", ""evidence_ids"": [""EVID-00352"", ""EVID-00353"", ""EVID-00354""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-680 \u2014 \u20b91034.33\n\nOrder ORD-680 (payment PAY-0680) settled \u20b91282.06 against contractual expectation \u20b92316.39 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b91034.33."", ""amount"": 20.69}","{""external_reference"": ""DIS-CASE-0103"", ""dispute_id"": ""DIS-CASE-0103"", ""status"": ""SUBMITTED"", ""submitted_at"": ""2026-09-05T07:13:40Z"", ""simulated"": true}",DIS-CASE-0103,CASE-0103_CREATE,APR-0071,20.69,2026-09-05T07:13:40Z
ACT-0157,CASE-0084,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0084"", ""evidence_ids"": [""EVID-00287"", ""EVID-00288"", ""EVID-00289""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-550 \u2014 \u20b91023.39\n\nOrder ORD-550 (payment PAY-0550) settled \u20b93897.95 against contractual expectation \u20b94921.34 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b91023.39."", ""amount"": 20.47}","{""draft_id"": ""DRF-CASE-0084"", ""draft"": ""Subject: Settlement discrepancy on ORD-550 \u2014 \u20b91023.39\n\nOrder ORD-550 (payment PAY-0550) settled \u20b93897.95 against contractual expectation \u20b94921.34 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b91023.39.""}",,CASE-0084_DRAFT,,20.47,2026-09-05T07:13:41Z
ACT-0158,CASE-0084,create_dispute,CREATE_DISPUTE,AGENT,EXECUTED,L3,"{""case_id"": ""CASE-0084"", ""evidence_ids"": [""EVID-00287"", ""EVID-00288"", ""EVID-00289""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-550 \u2014 \u20b91023.39\n\nOrder ORD-550 (payment PAY-0550) settled \u20b93897.95 against contractual expectation \u20b94921.34 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b91023.39."", ""amount"": 20.47}","{""external_reference"": ""DIS-CASE-0084"", ""dispute_id"": ""DIS-CASE-0084"", ""status"": ""SUBMITTED"", ""submitted_at"": ""2026-09-05T07:13:41Z"", ""simulated"": true}",DIS-CASE-0084,CASE-0084_CREATE,APR-0072,20.47,2026-09-05T07:13:41Z
ACT-0159,CASE-0077,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0077"", ""evidence_ids"": [""EVID-00263"", ""EVID-00264"", ""EVID-00265"", ""EVID-00266""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-468 \u2014 \u20b917.10\n\nOrder ORD-468 (payment PAY-0468) settled \u20b91523.85 against contractual expectation \u20b91540.95 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b917.10."", ""amount"": 20.18}","{""draft_id"": ""DRF-CASE-0077"", ""draft"": ""Subject: Settlement discrepancy on ORD-468 \u2014 \u20b917.10\n\nOrder ORD-468 (payment PAY-0468) settled \u20b91523.85 against contractual expectation \u20b91540.95 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b917.10.""}",,CASE-0077_DRAFT,,20.18,2026-09-05T07:13:42Z
ACT-0160,CASE-0082,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0082"", ""evidence_ids"": [""EVID-00281"", ""EVID-00282"", ""EVID-00283""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-493 \u2014 \u20b919.35\n\nOrder ORD-493 (payment PAY-0493) settled \u20b9555.53 against contractual expectation \u20b9574.88 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b919.35."", ""amount"": 19.35}","{""draft_id"": ""DRF-CASE-0082"", ""draft"": ""Subject: Settlement discrepancy on ORD-493 \u2014 \u20b919.35\n\nOrder ORD-493 (payment PAY-0493) settled \u20b9555.53 against contractual expectation \u20b9574.88 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b919.35.""}",,CASE-0082_DRAFT,,19.35,2026-09-05T07:13:42Z
ACT-0161,CASE-0082,create_dispute,CREATE_DISPUTE,AGENT,EXECUTED,L3,"{""case_id"": ""CASE-0082"", ""evidence_ids"": [""EVID-00281"", ""EVID-00282"", ""EVID-00283""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-493 \u2014 \u20b919.35\n\nOrder ORD-493 (payment PAY-0493) settled \u20b9555.53 against contractual expectation \u20b9574.88 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b919.35."", ""amount"": 19.35}","{""external_reference"": ""DIS-CASE-0082"", ""dispute_id"": ""DIS-CASE-0082"", ""status"": ""SUBMITTED"", ""submitted_at"": ""2026-09-05T07:13:42Z"", ""simulated"": true}",DIS-CASE-0082,CASE-0082_CREATE,APR-0073,19.35,2026-09-05T07:13:42Z
ACT-0162,CASE-0078,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0078"", ""evidence_ids"": [""EVID-00267"", ""EVID-00268"", ""EVID-00269""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-469 \u2014 \u20b918.18\n\nOrder ORD-469 (payment PAY-0469) settled \u20b9638.65 against contractual expectation \u20b9656.83 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b918.18."", ""amount"": 18.18}","{""draft_id"": ""DRF-CASE-0078"", ""draft"": ""Subject: Settlement discrepancy on ORD-469 \u2014 \u20b918.18\n\nOrder ORD-469 (payment PAY-0469) settled \u20b9638.65 against contractual expectation \u20b9656.83 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b918.18.""}",,CASE-0078_DRAFT,,18.18,2026-09-05T07:13:43Z
ACT-0163,CASE-0078,create_dispute,CREATE_DISPUTE,AGENT,EXECUTED,L3,"{""case_id"": ""CASE-0078"", ""evidence_ids"": [""EVID-00267"", ""EVID-00268"", ""EVID-00269""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-469 \u2014 \u20b918.18\n\nOrder ORD-469 (payment PAY-0469) settled \u20b9638.65 against contractual expectation \u20b9656.83 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b918.18."", ""amount"": 18.18}","{""external_reference"": ""DIS-CASE-0078"", ""dispute_id"": ""DIS-CASE-0078"", ""status"": ""SUBMITTED"", ""submitted_at"": ""2026-09-05T07:13:43Z"", ""simulated"": true}",DIS-CASE-0078,CASE-0078_CREATE,APR-0074,18.18,2026-09-05T07:13:43Z
ACT-0164,CASE-0015,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0015"", ""evidence_ids"": [""EVID-00050"", ""EVID-00051"", ""EVID-00052""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-56 \u2014 \u20b9890.02\n\nOrder ORD-56 (payment PAY-0056) settled \u20b91136.36 against contractual expectation \u20b92026.38 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b9890.02."", ""amount"": 17.8}","{""draft_id"": ""DRF-CASE-0015"", ""draft"": ""Subject: Settlement discrepancy on ORD-56 \u2014 \u20b9890.02\n\nOrder ORD-56 (payment PAY-0056) settled \u20b91136.36 against contractual expectation \u20b92026.38 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b9890.02.""}",,CASE-0015_DRAFT,,17.8,2026-09-05T07:13:44Z
ACT-0165,CASE-0015,create_dispute,CREATE_DISPUTE,AGENT,EXECUTED,L3,"{""case_id"": ""CASE-0015"", ""evidence_ids"": [""EVID-00050"", ""EVID-00051"", ""EVID-00052""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-56 \u2014 \u20b9890.02\n\nOrder ORD-56 (payment PAY-0056) settled \u20b91136.36 against contractual expectation \u20b92026.38 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b9890.02."", ""amount"": 17.8}","{""external_reference"": ""DIS-CASE-0015"", ""dispute_id"": ""DIS-CASE-0015"", ""status"": ""SUBMITTED"", ""submitted_at"": ""2026-09-05T07:13:44Z"", ""simulated"": true}",DIS-CASE-0015,CASE-0015_CREATE,APR-0075,17.8,2026-09-05T07:13:44Z
ACT-0166,CASE-0076,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0076"", ""evidence_ids"": [""EVID-00260"", ""EVID-00261"", ""EVID-00262""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-465 \u2014 \u20b94200.97\n\nOrder ORD-465 (payment PAY-0465) settled \u20b97281.24 against contractual expectation \u20b911482.21 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b94200.97."", ""amount"": 16.81}","{""draft_id"": ""DRF-CASE-0076"", ""draft"": ""Subject: Settlement discrepancy on ORD-465 \u2014 \u20b94200.97\n\nOrder ORD-465 (payment PAY-0465) settled \u20b97281.24 against contractual expectation \u20b911482.21 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b94200.97.""}",,CASE-0076_DRAFT,,16.81,2026-09-05T07:13:44Z
ACT-0167,CASE-0076,create_dispute,CREATE_DISPUTE,AGENT,EXECUTED,L3,"{""case_id"": ""CASE-0076"", ""evidence_ids"": [""EVID-00260"", ""EVID-00261"", ""EVID-00262""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-465 \u2014 \u20b94200.97\n\nOrder ORD-465 (payment PAY-0465) settled \u20b97281.24 against contractual expectation \u20b911482.21 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b94200.97."", ""amount"": 16.81}","{""external_reference"": ""DIS-CASE-0076"", ""dispute_id"": ""DIS-CASE-0076"", ""status"": ""SUBMITTED"", ""submitted_at"": ""2026-09-05T07:13:44Z"", ""simulated"": true}",DIS-CASE-0076,CASE-0076_CREATE,APR-0076,16.81,2026-09-05T07:13:44Z
ACT-0168,CASE-0096,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0096"", ""evidence_ids"": [""EVID-00326"", ""EVID-00327"", ""EVID-00328"", ""EVID-00329"", ""EVID-00330"", ""EVID-00331""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-629 \u2014 \u20b9929.77\n\nOrder ORD-629 (payment PAY-0629) settled \u20b91522.96 against contractual expectation \u20b92452.73 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b9929.77."", ""amount"": 15.3}","{""draft_id"": ""DRF-CASE-0096"", ""draft"": ""Subject: Settlement discrepancy on ORD-629 \u2014 \u20b9929.77\n\nOrder ORD-629 (payment PAY-0629) settled \u20b91522.96 against contractual expectation \u20b92452.73 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b9929.77.""}",,CASE-0096_DRAFT,,15.3,2026-09-05T07:13:45Z
ACT-0169,CASE-0124,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0124"", ""evidence_ids"": [""EVID-00426"", ""EVID-00427"", ""EVID-00428""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-816 \u2014 \u20b9277.63\n\nOrder ORD-816 (payment PAY-0816) settled \u20b9469.77 against contractual expectation \u20b9747.4 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b9277.63."", ""amount"": 14.34}","{""draft_id"": ""DRF-CASE-0124"", ""draft"": ""Subject: Settlement discrepancy on ORD-816 \u2014 \u20b9277.63\n\nOrder ORD-816 (payment PAY-0816) settled \u20b9469.77 against contractual expectation \u20b9747.4 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b9277.63.""}",,CASE-0124_DRAFT,,14.34,2026-09-05T07:13:46Z
ACT-0170,CASE-0124,create_dispute,CREATE_DISPUTE,AGENT,EXECUTED,L3,"{""case_id"": ""CASE-0124"", ""evidence_ids"": [""EVID-00426"", ""EVID-00427"", ""EVID-00428""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-816 \u2014 \u20b9277.63\n\nOrder ORD-816 (payment PAY-0816) settled \u20b9469.77 against contractual expectation \u20b9747.4 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b9277.63."", ""amount"": 14.34}","{""external_reference"": ""DIS-CASE-0124"", ""dispute_id"": ""DIS-CASE-0124"", ""status"": ""SUBMITTED"", ""submitted_at"": ""2026-09-05T07:13:46Z"", ""simulated"": true}",DIS-CASE-0124,CASE-0124_CREATE,APR-0077,14.34,2026-09-05T07:13:46Z
ACT-0171,CASE-0067,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0067"", ""evidence_ids"": [""EVID-00228"", ""EVID-00229"", ""EVID-00230"", ""EVID-00231""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-404 \u2014 \u20b914.16\n\nOrder ORD-404 (payment PAY-0404) settled \u20b9592.57 against contractual expectation \u20b9606.73 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b914.16."", ""amount"": 14.16}","{""draft_id"": ""DRF-CASE-0067"", ""draft"": ""Subject: Settlement discrepancy on ORD-404 \u2014 \u20b914.16\n\nOrder ORD-404 (payment PAY-0404) settled \u20b9592.57 against contractual expectation \u20b9606.73 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b914.16.""}",,CASE-0067_DRAFT,,14.16,2026-09-05T07:13:47Z
ACT-0172,CASE-0105,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0105"", ""evidence_ids"": [""EVID-00358"", ""EVID-00359"", ""EVID-00360""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-686 \u2014 \u20b9696.81\n\nOrder ORD-686 (payment PAY-0686) settled \u20b91143.83 against contractual expectation \u20b91840.64 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b9696.81."", ""amount"": 13.94}","{""draft_id"": ""DRF-CASE-0105"", ""draft"": ""Subject: Settlement discrepancy on ORD-686 \u2014 \u20b9696.81\n\nOrder ORD-686 (payment PAY-0686) settled \u20b91143.83 against contractual expectation \u20b91840.64 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b9696.81.""}",,CASE-0105_DRAFT,,13.94,2026-09-05T07:13:47Z
ACT-0173,CASE-0105,create_dispute,CREATE_DISPUTE,AGENT,EXECUTED,L3,"{""case_id"": ""CASE-0105"", ""evidence_ids"": [""EVID-00358"", ""EVID-00359"", ""EVID-00360""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-686 \u2014 \u20b9696.81\n\nOrder ORD-686 (payment PAY-0686) settled \u20b91143.83 against contractual expectation \u20b91840.64 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b9696.81."", ""amount"": 13.94}","{""external_reference"": ""DIS-CASE-0105"", ""dispute_id"": ""DIS-CASE-0105"", ""status"": ""SUBMITTED"", ""submitted_at"": ""2026-09-05T07:13:47Z"", ""simulated"": true}",DIS-CASE-0105,CASE-0105_CREATE,APR-0078,13.94,2026-09-05T07:13:47Z
